bms_E,minus_log_prob_tree,expression
77.005355044947,17.546076912459533, cos(tanh(-(fac(_a9_))))
71.6675436728656,13.908490752733147, pow3(sinh(cos(_a2_)))
65.3792740393796,10.270904593006762, fac(sin(_a3_))
77.8489157176502,27.81698150546629, pow3((_a3_ * pow2(pow2(pow2(pow2(_a9_))))))
80.3622071264738,20.541809186013523, exp(sinh(tanh((_a9_ + _a5_))))
79.0608162671501,20.541809186013523, abs((sin(abs(_a0_)) ** _a1_))
63.9175108975444,10.912758479179155, fac(tanh(x))
62.5145160209766,10.270904593006762, pow2(tanh(_a8_))
62.2341724018456,13.266636866560754, (_a7_ + cos(_a7_))
72.737356520809,16.904223026287138, (_a9_ ** exp(cosh(_a7_)))
65.6937339507761,16.262369140114743, ((_a5_ / _a3_) ** _a6_)
67.8014440471364,13.908490752733147, fac(-(log(_a2_)))
76.3915531726061,20.541809186013523, (exp(sqrt(tanh(_a5_))) ** _a5_)
72.0707812720875,16.904223026287138, abs(tanh((_a4_ * _a3_)))
67.1566663007877,13.266636866560754, sinh((_a9_ ** _a5_))
62.9771196989156,13.266636866560754, cos((_a0_ ** _a0_))
101.374655949645,41.725472258199446, pow2(cos((tanh((_a2_ * log(_a0_))) ** abs((_a9_ / x)))))
71.9036539861226,13.908490752733147, tan(cos(pow3(_a3_)))
78.1289631638182,21.18366307218592, cos(cosh(-(log(pow2(_a3_)))))
87.0323702606997,27.1751276192939, (_a8_ / fac(cos((sinh(_a1_) * _a5_))))
82.8842407479851,23.537541459567517, sinh(((_a9_ ** _a2_) / fac(_a8_)))
74.009885796681,16.904223026287138, (_a1_ ** sin(tan(_a3_)))
67.2537723292052,10.270904593006762, fac(fac(_a0_))
139.57137666747,68.25874599132095, (((fac(log(_a2_)) ** ((-(_a9_) / _a5_) + _a4_)) ** (_a0_ ** cos(abs(tan(_a6_))))) ** pow2(_a5_))
56.4642957638849,9.629050706834368, (_a3_ * _a4_)
55.7868988689416,13.908490752733147, (pow2(_a0_) + x)
66.52043436508,17.546076912459533, sinh(cosh((x + _a5_)))
78.1933036462845,20.541809186013523, (tanh(sqrt(_a8_)) + pow3(_a7_))
66.4137190044969,13.266636866560754, (sinh(_a0_) + _a2_)
87.602824893296,27.81698150546629, pow3((tan(_a9_) / pow2(tanh(pow2(_a9_)))))
68.337443357886,17.546076912459533, pow2(log(exp(-(_a1_))))
75.0218515447521,13.908490752733147, cosh(tanh(abs(_a8_)))
62.4873527278601,10.912758479179155, -(sin(x))
77.6701751642224,23.537541459567517, ((sin(log(_a7_)) / _a8_) ** _a5_)
62.911309291403,10.270904593006762, tan(-(_a5_))
77.9515952146012,17.546076912459533, tan(fac(pow2(pow3(_a3_))))
91.5256437507509,30.812713779020285, pow2(((_a8_ + _a5_) ** pow2(tanh(tanh(_a9_)))))
64.9884581056971,13.266636866560754, pow3((_a5_ ** _a1_))
67.189695928649,16.904223026287138, (exp(log(_a4_)) * _a8_)
80.7703443098065,23.537541459567517, tan((_a6_ / (_a2_ ** cos(_a5_))))
73.7033293526783,23.537541459567517, (log((_a9_ / _a6_)) * cos(_a6_))
72.4311524116453,19.899955299841128, (_a3_ ** (_a2_ + sin(_a9_)))
61.332575906313,13.266636866560754, (-(_a3_) + _a4_)
81.4494497032551,21.18366307218592, pow2(fac(pow3(sinh(pow2(_a3_)))))
91.8129060755216,33.80844605257428, ((_a1_ * _a1_) ** (log(cosh(_a7_)) + fac(_a1_)))
71.5200823003821,28.45883539163869, log(fac(fac(abs((sqrt(_a2_) + x)))))
74.5145498396106,17.546076912459533, cos(cos(-(fac(_a6_))))
87.0915982605577,27.1751276192939, (_a9_ + (_a6_ ** tan(pow2(tanh(_a3_)))))
70.7493266212966,13.908490752733147, tanh(sqrt(pow3(_a0_)))
66.4800074230632,10.270904593006762, cosh(cos(_a8_))
73.3323153993026,13.908490752733147, tan(sqrt(sinh(_a0_)))
63.8753362632092,10.270904593006762, sin(abs(_a9_))
65.3107719237126,10.270904593006762, cos(tan(_a6_))
69.4216084309449,13.908490752733147, pow2(abs(fac(_a7_)))
61.8236277936459,13.266636866560754, (_a9_ * log(_a2_))
70.9566758508061,16.904223026287138, log((sin(_a8_) ** _a0_))
63.4856763993997,10.270904593006762, sin(sin(_a2_))
73.6327016178269,17.546076912459533, -(abs(-(fac(_a7_))))
73.2360760941517,16.904223026287138, cos((_a7_ ** sinh(_a3_)))
72.3898167499421,16.904223026287138, (fac(_a0_) ** log(_a8_))
72.0158974516096,16.904223026287138, (tan(_a3_) + exp(_a9_))
82.1859084086024,24.17939534573991, (-(log(sin(tan(_a4_)))) / _a7_)
74.9952477089266,19.899955299841128, (cosh(_a1_) + (_a3_ ** _a4_))
64.463869870398,13.266636866560754, (_a6_ / fac(_a6_))
62.6931862904956,10.270904593006762, sinh(pow2(_a6_))
79.7779321598106,17.546076912459533, -(abs(fac(abs(_a1_))))
79.9627128185445,20.541809186013523, exp((fac(_a9_) / fac(_a4_)))
75.1707803613026,20.541809186013523, (_a2_ + cos(cos(log(_a0_))))
66.7166313533404,16.904223026287138, pow2((exp(_a5_) + _a7_))
69.6358060633283,16.904223026287138, exp(sin((_a0_ + _a9_)))
62.1669066331756,10.270904593006762, sqrt(pow3(_a9_))
72.7329285526644,17.546076912459533, fac(pow2(pow3(-(_a4_))))
87.1329961016839,24.17939534573991, tanh(fac((_a0_ + pow2(sinh(_a2_)))))
65.0467157517375,13.266636866560754, tanh((_a4_ * _a7_))
73.1224020970245,16.904223026287138, (_a2_ / tan(pow3(_a6_)))
69.0484451587447,22.89568757339512, (_a2_ ** (_a2_ + (_a4_ * _a2_)))
64.5692059333446,10.270904593006762, log(cosh(_a4_))
92.9850772690438,27.81698150546629, pow3(tanh(exp(abs(abs((_a3_ ** _a8_))))))
69.8148488462757,16.904223026287138, (sqrt(cos(_a8_)) ** _a9_)
65.8484713137562,10.270904593006762, sin(tan(_a9_))
70.6182760211513,16.904223026287138, exp(tanh((_a8_ * _a2_)))
71.6934275237075,16.904223026287138, fac((abs(_a8_) / _a8_))
66.6498293170813,13.266636866560754, (tan(_a7_) + _a1_)
74.2761539344923,19.899955299841128, ((_a7_ ** _a4_) / tanh(_a2_))
74.4778055897812,20.541809186013523, pow2(sqrt((_a9_ * cosh(_a0_))))
114.831298071575,48.35879069147982, (pow3(pow2(cosh(sin(exp(_a0_))))) * (_a6_ ** (exp(tanh(_a0_)) + _a6_)))
73.0574058242007,16.904223026287138, (_a0_ ** cos(tanh(_a6_)))
108.718583248773,57.98784139831419, ((((_a7_ ** _a4_) + _a6_) / cosh(cosh(pow2((_a2_ / _a8_))))) * (x / sin(_a9_)))
72.8381087493441,19.899955299841128, (abs((_a5_ + _a9_)) ** _a2_)
73.1370224860934,20.541809186013523, (abs(exp(_a1_)) * pow2(_a8_))
85.5355086855112,27.1751276192939, (abs((_a8_ ** _a2_)) / sqrt(cosh(_a8_)))
74.2110765641697,17.546076912459533, exp(log(sin(sin(_a9_))))
83.9509237496692,30.812713779020285, (_a0_ * (pow2(pow3(_a3_)) + cos(pow2(_a1_))))
69.900355582193,17.546076912459533, (sin(fac(x)) ** _a7_)
75.2005218142711,13.908490752733147, cosh(sinh(abs(_a9_)))
73.2833082925299,20.541809186013523, sqrt((pow3(_a4_) + pow2(_a8_)))
59.2313621311426,6.633318433280377, tan(_a3_)
82.9475694574009,27.1751276192939, (cos(_a2_) ** (_a3_ / pow3(cos(_a2_))))
95.7108439946353,40.441764485854655, (_a1_ ** ((_a0_ + _a5_) + (abs(pow2(_a0_)) * abs(_a7_))))
41.0479679073585,10.270904593006762, (_a5_ ** x)
74.875829709186,16.904223026287138, sinh((tanh(_a7_) / _a1_))
64.6257102464138,16.262369140114743, (_a0_ * (_a1_ ** _a4_))
66.0820452905583,13.266636866560754, (fac(_a2_) + _a7_)
70.692713553706,17.546076912459533, cos(-(log(sqrt(_a6_))))
71.8955881699569,16.904223026287138, (tan(_a8_) / exp(_a5_))
78.9315677106326,20.541809186013523, sin(cos((_a6_ + tanh(_a2_))))
84.4454355956484,27.1751276192939, cos(((_a8_ ** pow3(cos(_a0_))) / _a7_))
76.8445636895765,20.541809186013523, pow2(sin((tan(_a9_) / _a1_)))
69.5087606762503,16.904223026287138, log((sin(_a8_) / _a4_))
70.869643090029,20.541809186013523, log((exp(-(_a6_)) * _a2_))
95.924754116653,27.81698150546629, (tanh(log(fac(abs(tan(_a0_))))) / _a5_)
60.1622302368981,13.266636866560754, (pow2(_a8_) * _a3_)
96.4247129413796,30.812713779020285, exp((_a1_ + cosh((tanh(_a6_) + fac(_a3_)))))
68.5002037185466,13.908490752733147, sinh(exp(pow2(_a1_)))
65.2253860232733,13.266636866560754, (_a3_ * sinh(_a2_))
71.9876731197109,16.904223026287138, log((_a8_ + cosh(_a1_)))
79.2507008732251,17.546076912459533, pow3(fac(fac(log(_a5_))))
100.388053076388,35.092153824919066, ((sinh(_a5_) * tan(_a8_)) ** cos(sinh(cosh(x))))
66.0193173382356,10.270904593006762, abs(sinh(_a9_))
59.1796970027351,14.550344638905544, sinh(exp(sin(x)))
